_id,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6634f36ef013e2ac1d826671,4648,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,Sega,0.32,0.08,0,0.01,0.42
6634f36ef013e2ac1d826672,4649,Castlevania: Curse of Darkness,PS2,2005,Action,Konami Digital Entertainment,0.18,0.14,0.05,0.05,0.42
6634f36ef013e2ac1d826673,4650,Tom Clancy's HAWX 2,PS3,2010,Action,Ubisoft,0.21,0.12,0.03,0.05,0.42
6634f36ef013e2ac1d826674,4651,Harvest Moon: Grand Bazaar,DS,2008,Simulation,Rising Star Games,0.22,0.05,0.13,0.02,0.42
6634f36ef013e2ac1d826675,4652,International Superstar Soccer Pro '98,PS,1998,Sports,Konami Digital Entertainment,0.02,0.02,0.35,0.03,0.42
6634f36ef013e2ac1d826676,4653,Jimmy Neutron: Boy Genius,GBA,2001,Platform,THQ,0.3,0.11,0,0.01,0.42
6634f36ef013e2ac1d826677,4654,Black,XB,2006,Shooter,Electronic Arts,0.31,0.09,0,0.01,0.42
6634f36ef013e2ac1d826678,4655,Zack & Wiki: Quest for Barbaros' Treasure,Wii,2007,Adventure,Nintendo,0.18,0.17,0.03,0.04,0.42
6634f36ef013e2ac1d826679,4656,Double Pack: Finding Nemo / The Incredibles,XB,2006,Action,THQ,0.31,0.09,0,0.01,0.42
6634f36ef013e2ac1d82667a,4657,Star Wars The Clone Wars: Republic Heroes,PSP,2009,Action,LucasArts,0.21,0.13,0,0.08,0.42
6634f36ef013e2ac1d82667b,4658,NBA 2K11,PSP,2010,Action,Take-Two Interactive,0.39,0,0,0.03,0.42
6634f36ef013e2ac1d82667c,4659,Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.42
6634f36ef013e2ac1d82667d,4660,Hyrule Warriors,3DS,2016,Action,Nintendo,0.16,0.12,0.11,0.03,0.42
6634f36ef013e2ac1d82667e,4661,Harry Potter and the Deathly Hallows - Part 1,PS3,2010,Action,Electronic Arts,0.13,0.21,0,0.08,0.42
6634f36ef013e2ac1d82667f,4662,Fishing Resort,Wii,2011,Sports,Namco Bandai Games,0.16,0,0.25,0.01,0.42
6634f36ef013e2ac1d826680,4663,WWE All Stars,PS3,2011,Fighting,THQ,0.16,0.18,0,0.07,0.42
6634f36ef013e2ac1d826681,4664,Lord of the Rings: The Third Age,XB,2004,Role-Playing,Electronic Arts,0.31,0.09,0,0.01,0.42
6634f36ef013e2ac1d826682,4665,Football Manager Handheld 2011,PSP,2010,Sports,Sega,0,0.28,0,0.14,0.42
6634f36ef013e2ac1d826683,4666,Pirates of the Caribbean: At World's End,PS2,2007,Action,Disney Interactive Studios,0.2,0.16,0,0.05,0.42
6634f36ef013e2ac1d826684,4667,Mega Man Legends 2,PS,2000,Adventure,Capcom,0.17,0.12,0.1,0.03,0.42
6634f36ef013e2ac1d826685,4668,X-Men vs. Street Fighter,PS,1997,Fighting,Capcom,0.16,0.11,0.12,0.03,0.42
6634f36ef013e2ac1d826686,4669,High Rollers Casino,PS2,2004,Misc,Mud Duck Productions,0.2,0.16,0,0.05,0.42
6634f36ef013e2ac1d826687,4670,Castlevania: The Dracula X Chronicles,PSP,2007,Platform,Konami Digital Entertainment,0.22,0.09,0.04,0.07,0.42
6634f36ef013e2ac1d826688,4671,The Suffering,PS2,2004,Action,Midway Games,0.2,0.16,0,0.05,0.42
6634f36ef013e2ac1d826689,4672,Cyber Troopers Virtual-On,SAT,1995,Fighting,Sega,0,0,0.42,0,0.42
6634f36ef013e2ac1d82668a,4673,Katamari Forever,PS3,2009,Puzzle,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42
6634f36ef013e2ac1d82668b,4674,Star Wars Starfighter: Special Edition,XB,2001,Simulation,LucasArts,0.3,0.1,0,0.02,0.42
6634f36ef013e2ac1d82668c,4675,TimeShift,X360,2007,Shooter,Vivendi Games,0.36,0.02,0,0.03,0.41
6634f36ef013e2ac1d82668d,4676,NBA Jam,PS2,2003,Sports,Acclaim Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d82668e,4677,Zone of the Enders: The 2nd Runner,PS2,2003,Simulation,Konami Digital Entertainment,0.15,0.12,0.11,0.04,0.41
6634f36ef013e2ac1d82668f,4678,Ghostbusters: The Video Game,DS,2009,Action,Atari,0.26,0.12,0,0.04,0.41
6634f36ef013e2ac1d826690,4679,Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,0,0,0.41,0,0.41
6634f36ef013e2ac1d826691,4680,Jampack Spring 2004 (RP-T),PS2,2003,Misc,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d826692,4681,Dexter's Laboratory Deesaster Strikes,GBA,2001,Adventure,BAM! Entertainment,0.3,0.11,0,0.01,0.41
6634f36ef013e2ac1d826693,4682,NFL GameDay 2004,PS2,2003,Sports,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d826694,4683,Scooby-Doo and the Cyber Chase,GBA,2001,Adventure,Ubisoft,0.3,0.11,0,0.01,0.41
6634f36ef013e2ac1d826695,4684,Danganronpa: Trigger Happy Havoc,PSV,2013,Misc,Nippon Ichi Software,0.14,0.07,0.15,0.06,0.41
6634f36ef013e2ac1d826696,4685,TERA,PC,NaN,Role-Playing,Unknown,0.24,0.12,0,0.05,0.41
6634f36ef013e2ac1d826697,4686,Tomb Raider: The Last Revelation,PC,1998,Action,Eidos Interactive,0.41,0,0,0,0.41
6634f36ef013e2ac1d826698,4687,pro evolution soccer 2011,PS2,2010,Sports,Konami Digital Entertainment,0.04,0.21,0.05,0.11,0.41
6634f36ef013e2ac1d826699,4688,Sega Rally Championship 2,DC,1999,Racing,Sega,0,0,0.41,0,0.41
6634f36ef013e2ac1d82669a,4689,Quake II,PS,1998,Shooter,Activision,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d82669b,4690,Crash of the Titans,PS2,2007,Action,Vivendi Games,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d82669c,4691,BioShock,PC,2007,Shooter,Take-Two Interactive,0.01,0.39,0,0.02,0.41
6634f36ef013e2ac1d82669d,4692,Cars: Mater-National Championship,PS3,2007,Racing,THQ,0.37,0.01,0,0.03,0.41
6634f36ef013e2ac1d82669e,4693,MLB 10: The Show,PS2,2010,Sports,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d82669f,4694,Wheel of Fortune: 2nd Edition,PS,2000,Misc,Hasbro Interactive,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d8266a0,4695,Tom Clancy's Rainbow Six: Lockdown,XB,2005,Shooter,Ubisoft,0.26,0.13,0,0.02,0.41
6634f36ef013e2ac1d8266a1,4696,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,2009,Fighting,Namco Bandai Games,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266a2,4697,Cool Boarders 2001,PS,2000,Sports,Sony Computer Entertainment,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d8266a3,4698,Grudge Warriors,PS,1999,Action,Take-Two Interactive,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d8266a4,4699,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000,Sports,Konami Digital Entertainment,0,0,0.39,0.03,0.41
6634f36ef013e2ac1d8266a5,4700,Destiny: The Taken King,PS3,2015,Shooter,Activision,0.16,0.17,0.02,0.06,0.41
6634f36ef013e2ac1d8266a6,4701,Mobile Suit Gundam,SAT,1995,Action,Namco Bandai Games,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266a7,4702,Mass Effect Trilogy,X360,2012,Action,Electronic Arts,0.28,0.1,0,0.03,0.41
6634f36ef013e2ac1d8266a8,4703,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PSP,2009,Shooter,Activision,0.17,0.15,0,0.09,0.41
6634f36ef013e2ac1d8266a9,4704,Wolfenstein: The New Order,X360,2014,Shooter,Bethesda Softworks,0.18,0.19,0,0.04,0.41
6634f36ef013e2ac1d8266aa,4705,James Patterson Women's Murder Club: Games of Passion,DS,2009,Adventure,THQ,0.15,0.22,0,0.05,0.41
6634f36ef013e2ac1d8266ab,4706,Farming Simulator 2015,X360,2015,Simulation,Koch Media,0.21,0.16,0,0.04,0.41
6634f36ef013e2ac1d8266ac,4707,Jimmy Neutron: Boy Genius,PS2,2002,Platform,THQ,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266ad,4708,Itadaki Street DS,DS,2007,Misc,Square Enix,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266ae,4709,Castlevania: Order of Ecclesia,DS,2008,Platform,Konami Digital Entertainment,0.31,0.03,0.04,0.03,0.41
6634f36ef013e2ac1d8266af,4710,BlazBlue: Continuum Shift,PS3,2010,Fighting,PQube,0.21,0.08,0.09,0.04,0.41
6634f36ef013e2ac1d8266b0,4711,X-Men: The Official Game,PS2,2006,Action,Activision,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266b1,4712,300: March to Glory,PSP,2007,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0,0.06,0.41
6634f36ef013e2ac1d8266b2,4713,E0: Enemy Zero,SAT,1996,Adventure,Sega,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266b3,4714,Nicktoons: Unite!,PS2,2005,Adventure,THQ,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d8266b4,4715,Six Flags Fun Park,Wii,2009,Misc,Ubisoft,0.28,0.1,0,0.04,0.41
6634f36ef013e2ac1d8266b5,4716,Spore Hero,Wii,2009,Simulation,Electronic Arts,0.36,0.03,0,0.03,0.41
6634f36ef013e2ac1d8266b6,4717,Mass Effect Trilogy,PS3,2012,Action,Electronic Arts,0.37,0,0,0.04,0.41
6634f36ef013e2ac1d8266b7,4718,NASCAR Racing,PS,1996,Racing,Pioneer LDC,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d8266b8,4719,LEGO Jurassic World,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.09,0.23,0,0.09,0.41
6634f36ef013e2ac1d8266b9,4720,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,2009,Misc,Hudson Soft,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266ba,4721,Up,PSP,2009,Action,THQ,0.24,0.1,0,0.07,0.41
6634f36ef013e2ac1d8266bb,4722,Spider-Man: Web of Shadows,X360,2008,Action,Activision,0.36,0.02,0,0.03,0.41
6634f36ef013e2ac1d8266bc,4723,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,2002,Adventure,Sony Computer Entertainment,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266bd,4724,SpongeBob SquigglePants,Wii,2011,Misc,THQ,0.36,0.03,0,0.03,0.41
6634f36ef013e2ac1d8266be,4725,Cars: Race-O-Rama,PSP,2009,Racing,THQ,0.29,0.07,0,0.06,0.41
6634f36ef013e2ac1d8266bf,4726,Fantastic Pets,X360,2011,Simulation,THQ,0.3,0.08,0,0.03,0.41
6634f36ef013e2ac1d8266c0,4727,Command & Conquer: Red Alert,PS,1997,Strategy,Virgin Interactive,0.23,0.16,0,0.03,0.41
6634f36ef013e2ac1d8266c1,4728,Star Wars The Clone Wars: Republic Heroes,DS,2009,Action,LucasArts,0.23,0.14,0,0.04,0.41
6634f36ef013e2ac1d8266c2,4729,Dig Dug,NES,1985,Puzzle,Namco Bandai Games,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266c3,4730,Ogre Battle 64: Person of Lordly Caliber,N64,1999,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41
6634f36ef013e2ac1d8266c4,4731,Superman: The New Superman Adventures,N64,1999,Action,Titus,0.33,0.07,0,0,0.41
6634f36ef013e2ac1d8266c5,4732,UEFA Euro 2008 Austria-Switzerland,PS3,2008,Sports,Electronic Arts,0.08,0.27,0,0.06,0.41
6634f36ef013e2ac1d8266c6,4733,The Terminator: Dawn of Fate,PS2,2002,Action,Atari,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266c7,4734,The LEGO Movie Videogame,PSV,2014,Action,Warner Bros. Interactive Entertainment,0.05,0.26,0,0.09,0.41
6634f36ef013e2ac1d8266c8,4735,Rogue Galaxy: Director's Cut,PS2,2007,Role-Playing,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266c9,4736,Armored Core,PS,1997,Simulation,Sony Computer Entertainment,0.13,0.09,0.16,0.03,0.41
6634f36ef013e2ac1d8266ca,4737,Monster Trucks Mayhem,Wii,2009,Racing,Zoo Games,0.39,0,0,0.02,0.41
6634f36ef013e2ac1d8266cb,4738,Winter Sports 2: The Next Challenge,Wii,2008,Sports,RTL,0.18,0.19,0,0.04,0.41
6634f36ef013e2ac1d8266cc,4739,Green Day: Rock Band,X360,2010,Misc,MTV Games,0.24,0.13,0,0.04,0.41
6634f36ef013e2ac1d8266cd,4740,Densha De Go! 2,PS,1999,Simulation,Taito,0,0,0.38,0.03,0.41
6634f36ef013e2ac1d8266ce,4741,Transformers: Fall of Cybertron,PS3,2012,Action,Activision,0.19,0.15,0,0.07,0.41
6634f36ef013e2ac1d8266cf,4742,Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0.14,0.23,0,0.04,0.41
6634f36ef013e2ac1d8266d0,4743,Disney Princess: Enchanting Storybooks,Wii,2011,Misc,THQ,0.26,0.11,0,0.04,0.41
6634f36ef013e2ac1d8266d1,4744,Monopoly Streets,PS3,2010,Misc,Electronic Arts,0.16,0.18,0,0.07,0.41
6634f36ef013e2ac1d8266d2,4745,Band Hero,PS2,2009,Misc,Activision,0.15,0.06,0,0.2,0.41
6634f36ef013e2ac1d8266d3,4746,The Wonderful 101,WiiU,2013,Action,Nintendo,0.2,0.1,0.08,0.03,0.41
6634f36ef013e2ac1d8266d4,4747,No More Heroes 2: Desperate Struggle,Wii,2010,Action,Rising Star Games,0.21,0.12,0.04,0.03,0.41
6634f36ef013e2ac1d8266d5,4748,Battlefield 2: Modern Combat,X360,2006,Shooter,Electronic Arts,0.35,0.02,0.01,0.03,0.41
6634f36ef013e2ac1d8266d6,4749,Armored Core 2: Another Age,PS2,2001,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41
6634f36ef013e2ac1d8266d7,4750,Buzz! Junior: Jungle Party,PS2,2006,Misc,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266d8,4751,Mortal Kombat: Deadly Alliance,GC,2002,Fighting,Midway Games,0.31,0.08,0,0.01,0.41
6634f36ef013e2ac1d8266d9,4752,Marvel: Ultimate Alliance,Wii,2006,Role-Playing,Activision,0.37,0.01,0,0.03,0.41
6634f36ef013e2ac1d8266da,4753,NBA 2K11,PS2,2010,Action,Take-Two Interactive,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d8266db,4754,AKB1/48: Idol to Koishitara...,PSP,2010,Misc,Namco Bandai Games,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266dc,4755,Pro Pinball,PS,1996,Misc,Empire Interactive,0.23,0.15,0,0.03,0.41
6634f36ef013e2ac1d8266dd,4756,'98 Koshien,PS,1998,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41
6634f36ef013e2ac1d8266de,4757,NBA 2K9,PS2,2008,Sports,Take-Two Interactive,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d8266df,4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001,Misc,Konami Digital Entertainment,0,0,0.4,0.01,0.41
6634f36ef013e2ac1d8266e0,4759,Speed Racer: The Videogame,Wii,2008,Racing,Warner Bros. Interactive Entertainment,0.36,0.02,0,0.03,0.41
6634f36ef013e2ac1d8266e1,4760,Naughty Bear,X360,2010,Action,505 Games,0.21,0.16,0,0.04,0.41
6634f36ef013e2ac1d8266e2,4761,Littlest Pet Shop,Wii,2008,Simulation,Electronic Arts,0.34,0.04,0,0.03,0.41
6634f36ef013e2ac1d8266e3,4762,TNA iMPACT!,PS3,2008,Fighting,Midway Games,0.22,0.12,0,0.06,0.41
6634f36ef013e2ac1d8266e4,4763,Just Dance Kids 2,X360,2011,Misc,Ubisoft,0.29,0.09,0,0.03,0.41
6634f36ef013e2ac1d8266e5,4764,Duke Nukem Forever,PC,2011,Shooter,Take-Two Interactive,0.18,0.17,0,0.06,0.41
6634f36ef013e2ac1d8266e6,4765,Hatsune Miku: Project Diva 2nd,PSP,2010,Misc,Sega,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266e7,4766,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,0.23,0.02,0,0.16,0.41
6634f36ef013e2ac1d8266e8,4767,Mario no Super Picross,SNES,1995,Puzzle,Nintendo,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266e9,4768,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,Platform,Midway Games,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d8266ea,4769,Jikkyou Powerful Pro Yakuu '94,SNES,1994,Sports,Konami Digital Entertainment,0,0,0.41,0,0.41
6634f36ef013e2ac1d8266eb,4770,Disney's Tarzan Untamed,PS2,2001,Platform,Ubisoft,0.2,0.16,0,0.05,0.41
6634f36ef013e2ac1d8266ec,4771,Borderlands: The Handsome Collection,XOne,2015,Shooter,Take-Two Interactive,0.24,0.13,0,0.04,0.41
6634f36ef013e2ac1d8266ed,4772,The Gunstringer,X360,2011,Shooter,Microsoft Game Studios,0.26,0.11,0,0.04,0.41
6634f36ef013e2ac1d8266ee,4773,Knockout Kings 2001,PS,2000,Fighting,Electronic Arts,0.23,0.15,0,0.03,0.41
6634f36ef013e2ac1d8266ef,4774,From Russia With Love,PS2,2005,Action,Electronic Arts,0.34,0.01,0,0.06,0.41
6634f36ef013e2ac1d8266f0,4775,FIFA Soccer 13,PC,2012,Action,Electronic Arts,0.02,0.31,0,0.07,0.41
6634f36ef013e2ac1d8266f1,4776,Asura's Wrath,PS3,2012,Action,Capcom,0.18,0.12,0.06,0.05,0.41
6634f36ef013e2ac1d8266f2,4777,Avatar: The Game,DS,2009,Action,Ubisoft,0.19,0.18,0,0.04,0.41
6634f36ef013e2ac1d8266f3,4778,My Virtual Tutor: Reading Adventure First to Second Grade,DS,2009,Misc,Mentor Interactive,0.38,0,0,0.03,0.41
6634f36ef013e2ac1d8266f4,4779,Minority Report: Everybody Runs,PS2,2002,Action,Activision,0.2,0.15,0,0.05,0.41
6634f36ef013e2ac1d8266f5,4780,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003,Misc,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4
6634f36ef013e2ac1d8266f6,4781,NFL GameDay 2002,PS,2001,Sports,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4
6634f36ef013e2ac1d8266f7,4782,Pengo,2600,1983,Adventure,Atari,0.38,0.02,0,0,0.4
6634f36ef013e2ac1d8266f8,4783,Disney Sing It! High School Musical 3: Senior Year,PS3,2008,Misc,Disney Interactive Studios,0.08,0.26,0,0.07,0.4
6634f36ef013e2ac1d8266f9,4784,Story of Seasons,3DS,2014,Simulation,Nintendo,0,0.13,0.26,0.01,0.4
6634f36ef013e2ac1d8266fa,4785,Beowulf: The Game,X360,2007,Action,Ubisoft,0.36,0.01,0,0.03,0.4
6634f36ef013e2ac1d8266fb,4786,Mouse Trap,2600,1981,Action,Coleco,0.38,0.02,0,0,0.4
6634f36ef013e2ac1d8266fc,4787,Super Monkey Ball: Step & Roll,Wii,2010,Action,Sega,0.17,0.2,0,0.04,0.4
6634f36ef013e2ac1d8266fd,4788,Hatsune Miku: Project Diva F 2nd,PSV,2014,Misc,Sega,0.13,0.06,0.16,0.06,0.4
6634f36ef013e2ac1d8266fe,4789,Overlord,X360,2007,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4
6634f36ef013e2ac1d8266ff,4790,Tak and the Power of Juju,GC,2003,Platform,THQ,0.31,0.08,0,0.01,0.4
6634f36ef013e2ac1d826700,4791,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS3,2007,Action,Activision,0.32,0.04,0.01,0.04,0.4
6634f36ef013e2ac1d826701,4792,Sega Superstars Tennis,PS3,2008,Sports,Sega,0.13,0.2,0,0.08,0.4
6634f36ef013e2ac1d826702,4793,LEGO Harry Potter: Years 5-7,3DS,NaN,Action,Warner Bros. Interactive Entertainment,0.18,0.19,0,0.04,0.4
6634f36ef013e2ac1d826703,4794,Dragon Quest X,WiiU,2013,Role-Playing,Square Enix,0,0,0.4,0,0.4
6634f36ef013e2ac1d826704,4795,Wall-E,PS3,2008,Platform,THQ,0.12,0.21,0,0.08,0.4
6634f36ef013e2ac1d826705,4796,Medarot: Kabuto / Kuwagata Version,GB,1997,Role-Playing,Imagineer,0,0,0.4,0,0.4
6634f36ef013e2ac1d826706,4797,NBA 2K10,PS2,2009,Sports,Take-Two Interactive,0.33,0.01,0,0.05,0.4
6634f36ef013e2ac1d826707,4798,Defender,PS2,2002,Misc,Midway Games,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d826708,4799,NFL GameDay 2003,PS2,NaN,Sports,Unknown,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d826709,4800,WipeOut 3 The Game,Wii,2012,Action,Activision,0.38,0,0,0.03,0.4
6634f36ef013e2ac1d82670a,4801,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,2009,Misc,Namco Bandai Games,0,0,0.4,0,0.4
6634f36ef013e2ac1d82670b,4802,Thief (2014),PS3,2014,Action,Square Enix,0.1,0.2,0.02,0.08,0.4
6634f36ef013e2ac1d82670c,4803,Congo Bongo,2600,1982,Action,Sega,0.37,0.02,0,0,0.4
6634f36ef013e2ac1d82670d,4804,Gauntlet: Seven Sorrows,PS2,2005,Role-Playing,Midway Games,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d82670e,4805,Harry Potter: Quidditch World Cup,GC,2003,Sports,Electronic Arts,0.31,0.08,0,0.01,0.4
6634f36ef013e2ac1d82670f,4806,Advance Wars: Dual Strike,DS,2005,Strategy,Nintendo,0.3,0.03,0.04,0.03,0.4
6634f36ef013e2ac1d826710,4807,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,2009,Action,Konami Digital Entertainment,0.27,0.01,0.09,0.03,0.4
6634f36ef013e2ac1d826711,4808,Warriors Orochi 2 (JP sales),PS2,2008,Action,Tecmo Koei,0,0,0.4,0,0.4
6634f36ef013e2ac1d826712,4809,WWE SmackDown! vs. RAW 2006,PSP,2005,Fighting,THQ,0.36,0.01,0,0.03,0.4
6634f36ef013e2ac1d826713,4810,The Chronicles of Narnia: Prince Caspian,PS2,2008,Action,Disney Interactive Studios,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d826714,4811,The Incredibles: Rise of the Underminer,GBA,2005,Action,THQ,0.29,0.11,0,0.01,0.4
6634f36ef013e2ac1d826715,4812,Pet in TV,PS,1997,Strategy,Sony Computer Entertainment,0,0,0.38,0.03,0.4
6634f36ef013e2ac1d826716,4813,Battalion Wars,GC,2005,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4
6634f36ef013e2ac1d826717,4814,NBA ShootOut 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4
6634f36ef013e2ac1d826718,4815,Power Rangers: Dino Thunder,GC,2004,Action,THQ,0.31,0.08,0,0.01,0.4
6634f36ef013e2ac1d826719,4816,Rocksmith 2014,XOne,2014,Misc,Ubisoft,0.29,0.08,0,0.04,0.4
6634f36ef013e2ac1d82671a,4817,Samurai Shodown,SNES,1994,Fighting,Takara,0,0,0.4,0,0.4
6634f36ef013e2ac1d82671b,4818,NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0,0.03,0.4
6634f36ef013e2ac1d82671c,4819,TMNT,Wii,2007,Action,Ubisoft,0.34,0.03,0,0.03,0.4
6634f36ef013e2ac1d82671d,4820,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4
6634f36ef013e2ac1d82671e,4821,Cabela's Big Game Hunter 2010,PS3,2009,Sports,Activision Value,0.37,0,0,0.03,0.4
6634f36ef013e2ac1d82671f,4822,EA Sports UFC 2,XOne,2016,Sports,Electronic Arts,0.23,0.14,0,0.04,0.4
6634f36ef013e2ac1d826720,4823,Fighting Vipers,SAT,1995,Fighting,Sega,0,0,0.4,0,0.4
6634f36ef013e2ac1d826721,4824,NCAA GameBreaker 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4
6634f36ef013e2ac1d826722,4825,Iron Man 2,PS3,2010,Action,Sega,0.14,0.19,0,0.07,0.4
6634f36ef013e2ac1d826723,4826,The Legend of Spyro: Dawn of the Dragon,PS2,2008,Platform,Vivendi Games,0.12,0.01,0,0.27,0.4
6634f36ef013e2ac1d826724,4827,AKB1/48: Idol to Guam de Koishitara...,PSP,2011,Misc,Namco Bandai Games,0,0,0.4,0,0.4
6634f36ef013e2ac1d826725,4828,RR64: Ridge Racer 64,N64,1999,Racing,Nintendo,0.32,0.07,0,0,0.4
6634f36ef013e2ac1d826726,4829,Top Gear Rally,N64,1997,Racing,Kemco,0.32,0.07,0,0,0.4
6634f36ef013e2ac1d826727,4830,NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,0.37,0.03,0,0,0.4
6634f36ef013e2ac1d826728,4831,Mortal Kombat Mythologies: Sub-Zero,N64,1997,Fighting,Midway Games,0.32,0.07,0,0,0.4
6634f36ef013e2ac1d826729,4832,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d82672a,4833,Atari Anthology,PS2,2004,Misc,Atari,0.33,0.01,0,0.05,0.4
6634f36ef013e2ac1d82672b,4834,Bugs Bunny: Lost in Time,PS,1999,Platform,Infogrames,0.22,0.15,0,0.03,0.4
6634f36ef013e2ac1d82672c,4835,NBA Jam,X360,2010,Sports,Electronic Arts,0.27,0.1,0,0.03,0.4
6634f36ef013e2ac1d82672d,4836,Sherlock Holmes: The Mystery of the Mummy,DS,2009,Adventure,Focus Home Interactive,0.06,0.3,0,0.04,0.4
6634f36ef013e2ac1d82672e,4837,Hot Wheels: Beat That!,PS2,2007,Racing,Activision,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d82672f,4838,MLB 2006,PS2,2005,Sports,Sony Computer Entertainment,0.33,0.01,0,0.05,0.4
6634f36ef013e2ac1d826730,4839,Star Wars The Clone Wars: Republic Heroes,X360,2009,Action,LucasArts,0.18,0.17,0,0.04,0.4
6634f36ef013e2ac1d826731,4840,Brunswick Pro Bowling,PS2,2007,Sports,505 Games,0.2,0.15,0,0.05,0.4
6634f36ef013e2ac1d826732,4841,Mafia II,PC,2010,Action,Take-Two Interactive,0.17,0.17,0,0.06,0.4
6634f36ef013e2ac1d826733,4842,Rocket Power: Dream Scheme,GBA,2001,Action,THQ,0.29,0.11,0,0.01,0.4
6634f36ef013e2ac1d826734,4843,SpongeBob's Truth or Square (US sales),Wii,2009,Action,THQ,0.38,0.01,0,0,0.4
6634f36ef013e2ac1d826735,4844,MX vs. ATV Unleashed,XB,2005,Racing,THQ,0.32,0.07,0,0.01,0.4
6634f36ef013e2ac1d826736,4845,Rampage: Total Destruction,GC,2006,Action,Midway Games,0.31,0.08,0,0.01,0.4
6634f36ef013e2ac1d826737,4846,Planet 51,DS,2009,Action,Sega,0.22,0.14,0,0.04,0.4
